No.,Labels,Tweets,Happiness,Sadness,Anger,Disgust,Surprise,Fear,Sentiment
1394,0,วันที่เหนื่อยที่ท้อมีใครไหมที่จะถามวันนี้เป็นไงบ้าง อยากเล่าไหม😭 #เหนื่อยกับชีวิต,0,1,0,0,0,0,2
1395,0,"เวลา""หัวใจเพื่อนรักพัง""  เรานี่คนรับฟัง  และสร้างกำลังใจให้โคตรดี    ตัดภาพมาที่ตอนเราใจพัง   ""ไม่มีคนฟัง  ไม่มีคนสร้างกำลังใจ""    #เจ็บ  #อกหักมันเจ็บ #โรคซึมเศร้า #โสด2020 #โสดแล้วพาล #เลสเบี้ยนโสด #แคปชั่น #คําคมความรู้สึก #คําคมความรัก #รักข้างเดียว",0,1,0,0,0,0,2
1396,0,ในภาวะฉุกเฉินคุณโทนหาใครคนแรก?  #ฉุกเฉิน #ภาวะซึมเศร้า #ภาวะฉุกเฉิน,0,0,0,0,0,1,0
1397,0,คือตอนนี้สิวผด สิวอุดตันขึ้นเต็มหน้า  แถมยังลามมาขึ้นตรงหน้าอกและหลัง ขึ้นเยอะแบบที่ไม่เคยมีมาก่อน จนไม่รู้ว่าตอนนี้แพ้อะไรกันแน่ ครีม? น้ำ? หรือแพ้ฝุ่นตามอากาศ จิตตกมากอ่ะบอกเลย #เครียด,0,1,0,0,0,0,2
1398,0,อยากไปหาคนที่ทำให้มีรอยยิ้ม #GOT7   #อมยิ้มของบุ๋นไออุ่นของเฮีย #ซาลาเปา   จัง กลัวว่าวันนึงจะไม่มีโอกาสไปหา  กลัวว่าโอกาสจะหายไปพร้อมกับความมืดที่ไม่มีวันตื่นขึ้นมาในเช้าวันต่อไป...  #โรคซึมเศร้า,0,1,0,0,0,1,0
1399,0,เรามักโหยหาความรักความอบอุ่นจากครอบครัวเสมอถึงครอบครัวจะไม่มีให้ก็ตาม🖤🥀  ___01:01___  #โรคซึมเศร้า,0,1,0,0,0,0,2
1400,0,ทำไม???    โลกใบบนี้มันใช้ชีวิตเหนื่อยจังเลยนะ    #เหนื่อยกับชีวิต,0,1,0,0,0,0,2
1401,1,-เมื่อไหร่เราจะหายไปจากโลกนี้สักที-    #โรคซึมเศร้า #เสียงกระซิบจากความมืด #ซึมเศร้าเพื่อนรัก,0,1,0,1,0,0,2
1402,0,กอดนัวเองให้แน่นๆเลยนะ อย่าพึ่งปล่อยนะเรากลัวใจตัวเองจังเลยว่ะ กลัวสักวันมันจะไม่คิดถึงใครเลย #โรคซึมเศร้า,0,1,0,0,0,0,2
1403,0,มีแค่ยากับบุหรี่ตัวนึงที่เยียวยาฉันได้ #ซึมเศร้าเพื่อนรัก #โรคซึมเศร้า,0,1,0,0,0,0,0
1404,0,ไปไม่บอกเลยนะ ไม่เอาอันใหม่มาด้วยอะ #เศร้า,0,0,1,0,0,0,2
1405,0,—ชีวิตตอนนี้ก็เหมือนเรือที่กำลังเผชิญกับพายุ จะจมวันไหนยังไม่รู้เลย    #โรคซึมเศร้า,0,1,0,0,0,0,2
1406,0,การใช้ชีวิตแบบไร้จุดหมายมันเป็นแบบนี้นี่เอง...  #โรคซึมเศร้า,0,1,0,1,0,0,2
1407,1,เราเป็นคนเดียวรึเปล่าที่รู้สึกว่าการฮีลจากครอบครัวมันไม่ค่อยช่วยเท่าไหร่ ยิ่งรู้สึกเป็นการบอกให้เราหายเร็วๆ เรารู้สึกผิดที่เราเป็นแบบนี้นะ แต่มันเหนื่อยอ่ะ เรารู้สึกว่าอยากจะพอแล้วทุกอย่าง บางทีก็คิดที่จะฆ่าตัวตายนะ ไม่ใช่อยากตายแต่ว่าอยากหายไปเท่านั้นเอง #โรคซึมเศร้า,0,1,0,1,0,1,2
1408,1,เมื่อไรจะหมดวันสักทีฉันเบื่อแล้ว  เบื่อต้องมาเป็นภาระของครอบครัว  #โรคแพนิค #ความตาย #ฆ่าตัวตาย #โรคซึมเศร้า #ซึมเศร้า #ซึมเศร้าเพื่อนรัก #อยากตาย,0,1,0,1,0,0,2
1409,0,แพ้ความจริง #โรคซึมเศร้า,0,1,0,0,0,0,2
1410,0,เป็นกันไหมคะ มือแขนอ่อนแรง แบบจะอะไรก็หล่น ใจลอย ซุ่มซ่าม มันดูเหมือนเราไม่ระวัง แต่จริงๆคือไม่ได้อยากให้มันหก หรืออะไร แต่แบบมันก็หก มันก็หล่น  #โรคซึมเศร้า,0,0,0,1,0,1,2
1411,0,#โรคซึมเศร้า ใครเคยไปโรงพยาบาลศิริราชบ้าง โดยการสร้างนัดหมายออนไลน์ ใครเคยไปขอสอบถามข้อมูลหน่อยจ้า,0,0,0,0,0,0,0
1412,1,ทำไรก็ผิดไปหมดเลยไง  ทำไรก็ไม่พอใจ  ทำให้ตายยังไงก็ไม่ดีหรอกกูอะ  แย่ตั้งแต่เกิดมาละ  #โรคซึมเศร้า,0,1,0,1,0,0,2
1413,0,สุดท้ายก็ไม่มีใครรับผมได้.  #เศร้า #พัง #ตัวคนเดียว,0,1,0,1,0,0,2
1414,0,การที่มีใครสักคนช่วยดึงขึ้นไป  แล้วถีบกลับลง มันเจ็บดีเนอะ  เราก็คงทำได้แค่อยู่ในหลุมเดิม  ไม่มีทางให้ขึ้นไปเหมือนเดิม  และก็ทนทรมานต่อไปเหมือนเดิม.....  #โรคซึมเศร้า,0,1,0,1,0,0,2
1415,0,แม้งเอ้ย ดิ่งอีกแล้ว ไม่เคยเชื่อใจกันเลย  #โรคซึมเศร้า,0,1,0,0,0,0,2
